Count_cell_all,Count_cell_final,FileName_PM,FileName_TOTAL,FileName_nucleus,FileName_nucleus_cell_final_outline,FileName_score_bw,ImageNumber,ImageQuality_PowerLogLogSlope_nucleus,Intensity_MedianIntensity_PM_bgCorr_bgMask,Intensity_MedianIntensity_TOTAL_bgCorr_bgMask,Mean_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Mean_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Mean_cell_final_Math_cytoplasmAbundance,Mean_cell_final_Math_ratio,Mean_nucleus_final_AreaShape_Area,Mean_nucleus_final_AreaShape_Center_X,Mean_nucleus_final_AreaShape_Center_Y,Mean_nucleus_final_AreaShape_Compactness,Mean_nucleus_final_AreaShape_Eccentricity,Mean_nucleus_final_AreaShape_EulerNumber,Mean_nucleus_final_AreaShape_Extent,Mean_nucleus_final_AreaShape_FormFactor,Mean_nucleus_final_AreaShape_MajorAxisLength,Mean_nucleus_final_AreaShape_MaxFeretDiameter,Mean_nucleus_final_AreaShape_MaximumRadius,Mean_nucleus_final_AreaShape_MeanRadius,Mean_nucleus_final_AreaShape_MedianRadius,Mean_nucleus_final_AreaShape_MinFeretDiameter,Mean_nucleus_final_AreaShape_MinorAxisLength,Mean_nucleus_final_AreaShape_Orientation,Mean_nucleus_final_AreaShape_Perimeter,Mean_nucleus_final_AreaShape_Solidity,Median_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Median_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Median_cell_final_Math_cytoplasmAbundance,Median_cell_final_Math_ratio,Metadata_Channel,Metadata_FileLocation,Metadata_gene,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_plateRepl,Metadata_posNum,Metadata_posPath,Metadata_siRNA,Metadata_wellNum,Metadata_wellPath,PathName_PM,PathName_TOTAL,PathName_nucleus,PathName_nucleus_cell_final_outline,Treatment
127,29,myplate_01--POLA1--992--W088--P01--PM.tif,myplate_01--POLA1--992--W088--P01--TOTAL.tif,myplate_01--POLA1--992--W088--P01--DNA.tif,myplate_01--POLA1--992--W088--P01--outlines.tif,myplate_01--POLA1--992--W088--P01--score.tif,88,-1.83427293794,0.000234912615269,0.000229732133448,10.9090508065,18.2586513001,1,0.764280396213,1268.34482759,771.931034483,465.310344828,1.05346681901,0.60731580068,1,0.74178475649,0.847978610002,45.8471530536,45.3301013337,17.1261151539,6.54375137794,5.85192105494,34.6461379717,35.2238181935,-0.85131026392,136.398206897,0.955414666895,9.17645523185,14.4750290127,1,0.652618865469,NA,NA,POLA1,myplate_01--POLA1--992--W088--P01,C:\tutorial,myplate,myplate_01,1,1,P01--POLA1--992,992,88,W088--POLA1--992,C:\tutorial\myplate_01\W088--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W088--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W088--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01--cellprofiler\W088--POLA1--992\P01--POLA1--992,POLA1_992
82,28,myplate_01--BUB1B--862--W089--P01--PM.tif,myplate_01--BUB1B--862--W089--P01--TOTAL.tif,myplate_01--BUB1B--862--W089--P01--DNA.tif,myplate_01--BUB1B--862--W089--P01--outlines.tif,myplate_01--BUB1B--862--W089--P01--score.tif,89,-1.85764977202,0.000311207724735,0.000275509199128,10.8195310939,21.4100617078,1,0.66108985053,1406.75,765.214285714,641,1.02832728407,0.49267411251,1,0.758579347821,0.856728430812,45.5227541902,45.662922452,18.3522848077,6.87158992288,6.13082166448,38.0631281318,38.7870471228,7.98839848242,142.885142857,0.955080939563,9.90024417744,15.426062291,1,0.651383360575,NA,NA,BUB1B,myplate_01--BUB1B--862--W089--P01,C:\tutorial,myplate,myplate_01,1,1,P01--BUB1B--862,862,89,W089--BUB1B--862,C:\tutorial\myplate_01\W089--BUB1B--862\P01--BUB1B--862,C:\tutorial\myplate_01\W089--BUB1B--862\P01--BUB1B--862,C:\tutorial\myplate_01\W089--BUB1B--862\P01--BUB1B--862,C:\tutorial\myplate_01--cellprofiler\W089--BUB1B--862\P01--BUB1B--862,BUB1B_862
97,38,myplate_01--CCR5--488--W090--P01--PM.tif,myplate_01--CCR5--488--W090--P01--TOTAL.tif,myplate_01--CCR5--488--W090--P01--DNA.tif,myplate_01--CCR5--488--W090--P01--outlines.tif,myplate_01--CCR5--488--W090--P01--score.tif,90,-2.23915845387,0.000204394571483,0.000244991155341,9.61406084553,19.2559758753,1,0.683450055542,1314.34210526,718.868421053,440.052631579,1.03954942662,0.55788546957,1,0.746128804485,0.849054483014,44.9514978044,44.9022772458,17.5425368528,6.62467834562,5.92551095304,35.4638578072,36.1588775715,-11.2699443885,136.850842105,0.954799134481,9.10365450033,13.7800643524,1,0.754862728377,NA,NA,CCR5,myplate_01--CCR5--488--W090--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CCR5--488,488,90,W090--CCR5--488,C:\tutorial\myplate_01\W090--CCR5--488\P01--CCR5--488,C:\tutorial\myplate_01\W090--CCR5--488\P01--CCR5--488,C:\tutorial\myplate_01\W090--CCR5--488\P01--CCR5--488,C:\tutorial\myplate_01--cellprofiler\W090--CCR5--488\P01--CCR5--488,CCR5_488
110,23,myplate_01--ERCC3--237--W091--P01--PM.tif,myplate_01--ERCC3--237--W091--P01--TOTAL.tif,myplate_01--ERCC3--237--W091--P01--DNA.tif,myplate_01--ERCC3--237--W091--P01--outlines.tif,myplate_01--ERCC3--237--W091--P01--score.tif,91,-1.85824731511,0.000234912615269,0.000214473111555,13.0194449411,18.1985829927,1,0.92855352574,1426.43478261,575.608695652,538.913043478,1.02623758404,0.513370754118,1,0.750134158788,0.869263380819,46.1880677342,45.9413866498,18.9443776508,7.0571653605,6.27917198976,38.2775506952,38.936449998,-16.0932792671,142.480608696,0.958976274588,11.6403601421,12.1155413087,1,1.01271489821,NA,NA,ERCC3,myplate_01--ERCC3--237--W091--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ERCC3--237,237,91,W091--ERCC3--237,C:\tutorial\myplate_01\W091--ERCC3--237\P01--ERCC3--237,C:\tutorial\myplate_01\W091--ERCC3--237\P01--ERCC3--237,C:\tutorial\myplate_01\W091--ERCC3--237\P01--ERCC3--237,C:\tutorial\myplate_01--cellprofiler\W091--ERCC3--237\P01--ERCC3--237,ERCC3_237
110,57,myplate_01--NFKB1--356--W092--P01--PM.tif,myplate_01--NFKB1--356--W092--P01--TOTAL.tif,myplate_01--NFKB1--356--W092--P01--DNA.tif,myplate_01--NFKB1--356--W092--P01--outlines.tif,myplate_01--NFKB1--356--W092--P01--score.tif,92,-1.86613280057,0.000280689680949,0.000229732133448,10.2575298482,22.2271999905,1,0.644476809524,1401.56140351,783.684210526,539.350877193,1.02711288303,0.518154239384,1,0.76650392476,0.878823509582,46.1094780463,45.9089450434,18.8840462117,7.0488046746,6.27064071954,37.7744399577,38.4944491921,5.11352497824,140.788140351,0.963240885679,9.18164342758,17.8518048339,1,0.606907201638,NA,NA,NFKB1,myplate_01--NFKB1--356--W092--P01,C:\tutorial,myplate,myplate_01,1,1,P01--NFKB1--356,356,92,W092--NFKB1--356,C:\tutorial\myplate_01\W092--NFKB1--356\P01--NFKB1--356,C:\tutorial\myplate_01\W092--NFKB1--356\P01--NFKB1--356,C:\tutorial\myplate_01\W092--NFKB1--356\P01--NFKB1--356,C:\tutorial\myplate_01--cellprofiler\W092--NFKB1--356\P01--NFKB1--356,NFKB1_356
76,32,myplate_01--ORC6--165--W093--P01--PM.tif,myplate_01--ORC6--165--W093--P01--TOTAL.tif,myplate_01--ORC6--165--W093--P01--DNA.tif,myplate_01--ORC6--165--W093--P01--outlines.tif,myplate_01--ORC6--165--W093--P01--score.tif,93,-1.83195725857,0.000265430659056,0.000244991155341,11.3669585889,22.7943882428,1,0.775230026627,1403.8125,465.8125,614.6875,1.0317795337,0.530930156063,1,0.749196877303,0.852449216829,46.3309807995,46.5034708529,18.7227066386,6.96488103057,6.17327319152,37.6155602754,38.4375030194,-14.1001045573,143.0769375,0.955716916682,10.7854277797,14.6340126535,1,0.826541860063,NA,NA,ORC6,myplate_01--ORC6--165--W093--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ORC6--165,165,93,W093--ORC6--165,C:\tutorial\myplate_01\W093--ORC6--165\P01--ORC6--165,C:\tutorial\myplate_01\W093--ORC6--165\P01--ORC6--165,C:\tutorial\myplate_01\W093--ORC6--165\P01--ORC6--165,C:\tutorial\myplate_01--cellprofiler\W093--ORC6--165\P01--ORC6--165,ORC6_165
79,19,myplate_01--PIP--201--W094--P01--PM.tif,myplate_01--PIP--201--W094--P01--TOTAL.tif,myplate_01--PIP--201--W094--P01--DNA.tif,myplate_01--PIP--201--W094--P01--outlines.tif,myplate_01--PIP--201--W094--P01--score.tif,94,-1.94383913735,0.000326466746628,0.000275509199128,13.903737998,19.4429838117,1,0.949634704651,1378.42105263,603.789473684,509.526315789,1.03839165318,0.565485250377,1,0.74147131086,0.855884446915,46.7052678514,46.6523569431,18.2828585425,6.88609494233,6.09917083753,36.9603428633,37.5791340353,-14.7900930536,141.592,0.957422432192,13.7611352471,19.9986416772,1,0.973602388259,NA,NA,PIP,myplate_01--PIP--201--W094--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PIP--201,201,94,W094--PIP--201,C:\tutorial\myplate_01\W094--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W094--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W094--PIP--201\P01--PIP--201,C:\tutorial\myplate_01--cellprofiler\W094--PIP--201\P01--PIP--201,PIP_201
114,44,myplate_01--TSPYL5--791--W095--P01--PM.tif,myplate_01--TSPYL5--791--W095--P01--TOTAL.tif,myplate_01--TSPYL5--791--W095--P01--DNA.tif,myplate_01--TSPYL5--791--W095--P01--outlines.tif,myplate_01--TSPYL5--791--W095--P01--score.tif,95,-1.80934313265,0.000280689680949,0.000244991155341,12.1686535638,19.0885947753,1,0.952964567706,1369.29545455,763.613636364,551.477272727,1.02425563673,0.51503732822,1,0.765757210295,0.877217849506,45.4595217041,45.5507635006,18.7129014626,6.97073388712,6.1689316277,37.5017517378,38.2555682997,-0.891679579893,139.708954545,0.962341801206,12.4279853416,12.7135731971,1,1.12483045825,NA,NA,TSPYL5,myplate_01--TSPYL5--791--W095--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TSPYL5--791,791,95,W095--TSPYL5--791,C:\tutorial\myplate_01\W095--TSPYL5--791\P01--TSPYL5--791,C:\tutorial\myplate_01\W095--TSPYL5--791\P01--TSPYL5--791,C:\tutorial\myplate_01\W095--TSPYL5--791\P01--TSPYL5--791,C:\tutorial\myplate_01--cellprofiler\W095--TSPYL5--791\P01--TSPYL5--791,TSPYL5_791
166,57,myplate_01--empty--empty--W096--P01--PM.tif,myplate_01--empty--empty--W096--P01--TOTAL.tif,myplate_01--empty--empty--W096--P01--DNA.tif,myplate_01--empty--empty--W096--P01--outlines.tif,myplate_01--empty--empty--W096--P01--score.tif,96,-1.82329724636,0.000295948702842,0.000260250177234,12.1633205899,17.496171063,1,0.916217196276,1345.28070175,652.122807018,530.421052632,1.02439309102,0.498484913031,1,0.760991349358,0.870009882458,44.6001126871,44.615778392,18.4615654983,6.85587984685,6.08748970782,37.0275015727,37.7879875766,5.58663229437,138.222385965,0.959464339196,11.3079885109,13.4714579824,1,0.957228814533,NA,NA,empty,myplate_01--empty--empty--W096--P01,C:\tutorial,myplate,myplate_01,1,1,P01--empty--empty,empty,96,W096--empty--empty,C:\tutorial\myplate_01\W096--empty--empty\P01--empty--empty,C:\tutorial\myplate_01\W096--empty--empty\P01--empty--empty,C:\tutorial\myplate_01\W096--empty--empty\P01--empty--empty,C:\tutorial\myplate_01--cellprofiler\W096--empty--empty\P01--empty--empty,empty_empty
245,93,myplate_01--NFKBIA--640--W097--P01--PM.tif,myplate_01--NFKBIA--640--W097--P01--TOTAL.tif,myplate_01--NFKBIA--640--W097--P01--DNA.tif,myplate_01--NFKBIA--640--W097--P01--outlines.tif,myplate_01--NFKBIA--640--W097--P01--score.tif,97,-1.73871280039,0.000692683272064,0.000527283060364,9.96901800827,19.840778054,1,0.638007322755,1265.3655914,622.913978495,517.397849462,1.03521891286,0.529649190471,1,0.755824020822,0.860699238946,44.0361802612,43.9586576516,17.5064006669,6.57722023627,5.85217658023,35.5173431815,36.1661709843,5.64902125202,134.957784946,0.957422350007,9.66272987612,14.9535667901,1,0.607802375714,NA,NA,NFKBIA,myplate_01--NFKBIA--640--W097--P01,C:\tutorial,myplate,myplate_01,1,1,P01--NFKBIA--640,640,97,W097--NFKBIA--640,C:\tutorial\myplate_01\W097--NFKBIA--640\P01--NFKBIA--640,C:\tutorial\myplate_01\W097--NFKBIA--640\P01--NFKBIA--640,C:\tutorial\myplate_01\W097--NFKBIA--640\P01--NFKBIA--640,C:\tutorial\myplate_01--cellprofiler\W097--NFKBIA--640\P01--NFKBIA--640,NFKBIA_640
254,112,myplate_01--TRAP1--665--W098--P01--PM.tif,myplate_01--TRAP1--665--W098--P01--TOTAL.tif,myplate_01--TRAP1--665--W098--P01--DNA.tif,myplate_01--TRAP1--665--W098--P01--outlines.tif,myplate_01--TRAP1--665--W098--P01--score.tif,98,-1.72595079541,0.000112840440124,6.18828926235e-05,9.84074078229,19.9800086088,1,0.646225950858,1281.16071429,606.321428571,507.776785714,1.03671923906,0.539238817417,1,0.747575123599,0.855105702796,44.5052252006,44.4350950881,17.6468589163,6.62508888879,5.88963361391,35.6319773747,36.367783988,3.80999270642,136.358589286,0.956846778338,8.69873340381,15.3595182695,1,0.616672260404,NA,NA,TRAP1,myplate_01--TRAP1--665--W098--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TRAP1--665,665,98,W098--TRAP1--665,C:\tutorial\myplate_01\W098--TRAP1--665\P01--TRAP1--665,C:\tutorial\myplate_01\W098--TRAP1--665\P01--TRAP1--665,C:\tutorial\myplate_01\W098--TRAP1--665\P01--TRAP1--665,C:\tutorial\myplate_01--cellprofiler\W098--TRAP1--665\P01--TRAP1--665,TRAP1_665
154,66,myplate_01--XPA--765--W099--P01--PM.tif,myplate_01--XPA--765--W099--P01--TOTAL.tif,myplate_01--XPA--765--W099--P01--DNA.tif,myplate_01--XPA--765--W099--P01--outlines.tif,myplate_01--XPA--765--W099--P01--score.tif,99,-1.75799857713,0.000265430659056,0.000214473111555,9.133889225,21.4067556812,1,0.623768867515,1312.77272727,655.863636364,471.106060606,1.03500909713,0.553890398777,1,0.748879580151,0.856229752473,45.0514053495,45.04596438,17.914090814,6.73768343498,5.99131803611,36.1754591262,36.8233094971,0.695415514763,137.589090909,0.957087112387,8.75761057064,16.451926508,1,0.580476233174,NA,NA,XPA,myplate_01--XPA--765--W099--P01,C:\tutorial,myplate,myplate_01,1,1,P01--XPA--765,765,99,W099--XPA--765,C:\tutorial\myplate_01\W099--XPA--765\P01--XPA--765,C:\tutorial\myplate_01\W099--XPA--765\P01--XPA--765,C:\tutorial\myplate_01\W099--XPA--765\P01--XPA--765,C:\tutorial\myplate_01--cellprofiler\W099--XPA--765\P01--XPA--765,XPA_765
134,52,myplate_01--ERCC1--354--W100--P01--PM.tif,myplate_01--ERCC1--354--W100--P01--TOTAL.tif,myplate_01--ERCC1--354--W100--P01--DNA.tif,myplate_01--ERCC1--354--W100--P01--outlines.tif,myplate_01--ERCC1--354--W100--P01--score.tif,100,-1.84637014663,0.000234912615269,0.000214473111555,11.9446133596,24.2968186224,1,0.672891707319,1350.26923077,641.326923077,484.615384615,1.03578803475,0.535530040485,1,0.742242738374,0.850677349457,45.3841306781,45.3964568126,18.0423022126,6.75126121398,6.02502463508,36.654497538,37.363330315,-3.3346372153,139.787423077,0.954404269938,10.3523307166,17.594972237,1,0.673525978144,NA,NA,ERCC1,myplate_01--ERCC1--354--W100--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ERCC1--354,354,100,W100--ERCC1--354,C:\tutorial\myplate_01\W100--ERCC1--354\P01--ERCC1--354,C:\tutorial\myplate_01\W100--ERCC1--354\P01--ERCC1--354,C:\tutorial\myplate_01\W100--ERCC1--354\P01--ERCC1--354,C:\tutorial\myplate_01--cellprofiler\W100--ERCC1--354\P01--ERCC1--354,ERCC1_354
109,45,myplate_01--APOE--574--W101--P01--PM.tif,myplate_01--APOE--574--W101--P01--TOTAL.tif,myplate_01--APOE--574--W101--P01--DNA.tif,myplate_01--APOE--574--W101--P01--outlines.tif,myplate_01--APOE--574--W101--P01--score.tif,101,-1.80786144028,0.000250171637163,0.000214473111555,9.88133131197,20.9052018909,1,0.651034446749,1360.33333333,535.066666667,504.488888889,1.03577754587,0.523301521485,1,0.744505547891,0.851497067387,45.4289905135,45.7480998538,18.1184686012,6.75312872021,6.01915650832,36.7712198946,37.4494862324,-9.38269275736,140.027777778,0.954491295884,8.41301623872,14.4888227321,1,0.55274119438,NA,NA,APOE,myplate_01--APOE--574--W101--P01,C:\tutorial,myplate,myplate_01,1,1,P01--APOE--574,574,101,W101--APOE--574,C:\tutorial\myplate_01\W101--APOE--574\P01--APOE--574,C:\tutorial\myplate_01\W101--APOE--574\P01--APOE--574,C:\tutorial\myplate_01\W101--APOE--574\P01--APOE--574,C:\tutorial\myplate_01--cellprofiler\W101--APOE--574\P01--APOE--574,APOE_574
150,52,myplate_01--MDM2--743--W102--P01--PM.tif,myplate_01--MDM2--743--W102--P01--TOTAL.tif,myplate_01--MDM2--743--W102--P01--DNA.tif,myplate_01--MDM2--743--W102--P01--outlines.tif,myplate_01--MDM2--743--W102--P01--score.tif,102,-2.04626365796,0.00018913554959,0.000183955067769,8.37261399006,14.3239059277,1,0.701026142828,1346.59615385,516.846153846,451.692307692,1.03995319089,0.576437748657,1,0.747159476729,0.852776278886,46.0636075604,45.898271924,17.8916538939,6.73985414902,6.00634465072,36.3073746024,36.807848896,-8.98275705962,139.748961538,0.956238646861,7.54633433779,11.3746628109,1,0.752165894939,NA,NA,MDM2,myplate_01--MDM2--743--W102--P01,C:\tutorial,myplate,myplate_01,1,1,P01--MDM2--743,743,102,W102--MDM2--743,C:\tutorial\myplate_01\W102--MDM2--743\P01--MDM2--743,C:\tutorial\myplate_01\W102--MDM2--743\P01--MDM2--743,C:\tutorial\myplate_01\W102--MDM2--743\P01--MDM2--743,C:\tutorial\myplate_01--cellprofiler\W102--MDM2--743\P01--MDM2--743,MDM2_743
116,50,myplate_01--COPB2--803--W103--P01--PM.tif,myplate_01--COPB2--803--W103--P01--TOTAL.tif,myplate_01--COPB2--803--W103--P01--DNA.tif,myplate_01--COPB2--803--W103--P01--outlines.tif,myplate_01--COPB2--803--W103--P01--score.tif,103,-1.77149493533,0.000234912615269,0.000229732133448,11.0279308008,19.1341735231,1,0.788832478873,1398.1,489.38,508.42,1.03529096375,0.546927517397,1,0.752861127158,0.856025125678,46.5056186689,46.4460332818,18.5303641761,6.92627586037,6.16261258716,37.2416561215,37.9654111935,0.152806884197,142.35232,0.958719116604,10.5194091867,12.4207983469,1,0.742395661999,NA,NA,COPB2,myplate_01--COPB2--803--W103--P01,C:\tutorial,myplate,myplate_01,1,1,P01--COPB2--803,803,103,W103--COPB2--803,C:\tutorial\myplate_01\W103--COPB2--803\P01--COPB2--803,C:\tutorial\myplate_01\W103--COPB2--803\P01--COPB2--803,C:\tutorial\myplate_01\W103--COPB2--803\P01--COPB2--803,C:\tutorial\myplate_01--cellprofiler\W103--COPB2--803\P01--COPB2--803,COPB2_803
96,33,myplate_01--POLA1--992--W104--P01--PM.tif,myplate_01--POLA1--992--W104--P01--TOTAL.tif,myplate_01--POLA1--992--W104--P01--DNA.tif,myplate_01--POLA1--992--W104--P01--outlines.tif,myplate_01--POLA1--992--W104--P01--score.tif,104,-1.77618459566,0.000295948702842,0.000244991155341,10.6453612365,19.3008073323,1,0.762715115536,1373.6969697,820.696969697,508.818181818,1.03201789653,0.541217297659,1,0.762681129089,0.868127145735,46.0402615257,45.8098637483,18.4746171476,6.92101779209,6.15911078238,36.9476434126,37.6472443025,-13.8907606324,140.371090909,0.960828855335,10.2105291225,15.1502405563,1,0.829384014433,NA,NA,POLA1,myplate_01--POLA1--992--W104--P01,C:\tutorial,myplate,myplate_01,1,1,P01--POLA1--992,992,104,W104--POLA1--992,C:\tutorial\myplate_01\W104--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W104--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W104--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01--cellprofiler\W104--POLA1--992\P01--POLA1--992,POLA1_992
76,32,myplate_01--HRASLS--253--W105--P01--PM.tif,myplate_01--HRASLS--253--W105--P01--TOTAL.tif,myplate_01--HRASLS--253--W105--P01--DNA.tif,myplate_01--HRASLS--253--W105--P01--outlines.tif,myplate_01--HRASLS--253--W105--P01--score.tif,105,-1.80983986566,0.000295948702842,0.000260250177234,14.2564339207,23.782454177,1,0.809420012106,1402.53125,664.8125,443.375,1.02758412098,0.524671388532,1,0.756067209615,0.86486453464,46.0002782608,45.8969573183,18.8234532686,7.02083747613,6.25339109193,37.7423687379,38.4035107658,-5.67487989365,141.572375,0.959915409575,13.692905115,17.9005493708,1,0.937158910217,NA,NA,HRASLS,myplate_01--HRASLS--253--W105--P01,C:\tutorial,myplate,myplate_01,1,1,P01--HRASLS--253,253,105,W105--HRASLS--253,C:\tutorial\myplate_01\W105--HRASLS--253\P01--HRASLS--253,C:\tutorial\myplate_01\W105--HRASLS--253\P01--HRASLS--253,C:\tutorial\myplate_01\W105--HRASLS--253\P01--HRASLS--253,C:\tutorial\myplate_01--cellprofiler\W105--HRASLS--253\P01--HRASLS--253,HRASLS_253
115,46,myplate_01--PIP--201--W106--P01--PM.tif,myplate_01--PIP--201--W106--P01--TOTAL.tif,myplate_01--PIP--201--W106--P01--DNA.tif,myplate_01--PIP--201--W106--P01--outlines.tif,myplate_01--PIP--201--W106--P01--score.tif,106,-1.81094031966,0.000219653593376,0.000199214089662,12.8274164991,18.2169300408,1,0.889156002101,1474.32608696,515.326086957,457.434782609,1.02995783752,0.497634511471,1,0.760757884999,0.857533651639,47.0317992529,47.0067542126,18.9954205485,7.0763725807,6.28482859491,38.8872811172,39.4707202821,7.78115254554,146.041130435,0.957519500093,10.9563517815,13.0269781814,1,0.847895543648,NA,NA,PIP,myplate_01--PIP--201--W106--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PIP--201,201,106,W106--PIP--201,C:\tutorial\myplate_01\W106--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W106--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W106--PIP--201\P01--PIP--201,C:\tutorial\myplate_01--cellprofiler\W106--PIP--201\P01--PIP--201,PIP_201
183,64,myplate_01--KRT14--205--W107--P01--PM.tif,myplate_01--KRT14--205--W107--P01--TOTAL.tif,myplate_01--KRT14--205--W107--P01--DNA.tif,myplate_01--KRT14--205--W107--P01--outlines.tif,myplate_01--KRT14--205--W107--P01--score.tif,107,-1.72513592278,0.000265430659056,0.000244991155341,9.75875946518,19.0967521881,1,0.728537670843,1352.625,706.25,449.234375,1.02011643842,0.474536053839,1,0.771321736852,0.879476680367,44.5081430709,44.5152833319,18.7633914014,6.94164627048,6.15192798809,37.5355582543,38.3192644466,-10.9297657814,138.30628125,0.96179824872,9.4294576738,12.6440835404,1,0.790416280422,NA,NA,KRT14,myplate_01--KRT14--205--W107--P01,C:\tutorial,myplate,myplate_01,1,1,P01--KRT14--205,205,107,W107--KRT14--205,C:\tutorial\myplate_01\W107--KRT14--205\P01--KRT14--205,C:\tutorial\myplate_01\W107--KRT14--205\P01--KRT14--205,C:\tutorial\myplate_01\W107--KRT14--205\P01--KRT14--205,C:\tutorial\myplate_01--cellprofiler\W107--KRT14--205\P01--KRT14--205,KRT14_205
121,68,myplate_01--BMI1--274--W108--P01--PM.tif,myplate_01--BMI1--274--W108--P01--TOTAL.tif,myplate_01--BMI1--274--W108--P01--DNA.tif,myplate_01--BMI1--274--W108--P01--outlines.tif,myplate_01--BMI1--274--W108--P01--score.tif,108,-1.82044139626,0.000280689680949,0.000229732133448,13.1771771028,22.3669141472,1,0.814111847514,1387.95588235,640.529411765,453.705882353,1.03876660768,0.575049158273,1,0.759972719636,0.857761034794,46.6753338902,46.4208522533,18.2623510992,6.88407150248,6.12556299247,36.6442723,37.3125297815,0.892293601821,141.226294118,0.959080328821,12.3276189598,17.8201423571,1,0.721328285613,NA,NA,BMI1,myplate_01--BMI1--274--W108--P01,C:\tutorial,myplate,myplate_01,1,1,P01--BMI1--274,274,108,W108--BMI1--274,C:\tutorial\myplate_01\W108--BMI1--274\P01--BMI1--274,C:\tutorial\myplate_01\W108--BMI1--274\P01--BMI1--274,C:\tutorial\myplate_01\W108--BMI1--274\P01--BMI1--274,C:\tutorial\myplate_01--cellprofiler\W108--BMI1--274\P01--BMI1--274,BMI1_274
285,105,myplate_01--IGFBP2--744--W109--P01--PM.tif,myplate_01--IGFBP2--744--W109--P01--TOTAL.tif,myplate_01--IGFBP2--744--W109--P01--DNA.tif,myplate_01--IGFBP2--744--W109--P01--outlines.tif,myplate_01--IGFBP2--744--W109--P01--score.tif,109,-1.72507882113,0.000143358483911,0.000153437023982,9.50699403238,19.6759808038,1,0.666243700742,1328.2,628.419047619,430.104761905,1.03326412548,0.539766967014,1,0.746170478337,0.857717084181,45.0564600014,45.0151250241,17.9397468595,6.74439197468,5.99076772113,36.3785425582,37.1394424298,9.94949200996,138.507485714,0.957161000572,9.132021158,14.916975541,1,0.67263879072,NA,NA,IGFBP2,myplate_01--IGFBP2--744--W109--P01,C:\tutorial,myplate,myplate_01,1,1,P01--IGFBP2--744,744,109,W109--IGFBP2--744,C:\tutorial\myplate_01\W109--IGFBP2--744\P01--IGFBP2--744,C:\tutorial\myplate_01\W109--IGFBP2--744\P01--IGFBP2--744,C:\tutorial\myplate_01\W109--IGFBP2--744\P01--IGFBP2--744,C:\tutorial\myplate_01--cellprofiler\W109--IGFBP2--744\P01--IGFBP2--744,IGFBP2_744
257,86,myplate_01--FAS--157--W110--P01--PM.tif,myplate_01--FAS--157--W110--P01--TOTAL.tif,myplate_01--FAS--157--W110--P01--DNA.tif,myplate_01--FAS--157--W110--P01--outlines.tif,myplate_01--FAS--157--W110--P01--score.tif,110,-1.66539718658,0.000204394571483,0.000168696045876,7.70727635084,21.7638133719,1,0.491860953649,1304.65116279,713.418604651,483.558139535,1.02489880194,0.501864612947,1,0.758034125766,0.86747155334,44.1008527356,44.0739282809,17.9724044948,6.74465927466,5.99041981333,36.3641545457,37.1487505032,0.545737425207,136.435883721,0.958737677394,6.76252403087,16.7091479439,1,0.417128493477,NA,NA,FAS,myplate_01--FAS--157--W110--P01,C:\tutorial,myplate,myplate_01,1,1,P01--FAS--157,157,110,W110--FAS--157,C:\tutorial\myplate_01\W110--FAS--157\P01--FAS--157,C:\tutorial\myplate_01\W110--FAS--157\P01--FAS--157,C:\tutorial\myplate_01\W110--FAS--157\P01--FAS--157,C:\tutorial\myplate_01--cellprofiler\W110--FAS--157\P01--FAS--157,FAS_157
